Train Episode: 1	Loss: 3.702384	Accuracy: 0.080	MetaParam_1: 0.001000	MetaParam_2: 0.000000	MetaParam_3: 0.000000	MetaParam_4: 0.000000	MetaParam_5: 0.000000	MetaParam_6: 0.000000	MetaParam_7: 0.000000	MetaParam_8: 0.000000	MetaParam_9: 0.000000	MetaParam_10: 0.000000
Train Episode: 31	Loss: 1.559817	Accuracy: 0.400	MetaParam_1: 0.001290	MetaParam_2: 0.000217	MetaParam_3: -0.000243	MetaParam_4: -0.000169	MetaParam_5: 0.000164	MetaParam_6: 0.000147	MetaParam_7: 0.000000	MetaParam_8: -0.000067	MetaParam_9: -0.000174	MetaParam_10: 0.000212
Train Episode: 32	Loss: 1.840279	Accuracy: 0.420	MetaParam_1: 0.001298	MetaParam_2: 0.000225	MetaParam_3: -0.000250	MetaParam_4: -0.000174	MetaParam_5: 0.000167	MetaParam_6: 0.000151	MetaParam_7: 0.000000	MetaParam_8: -0.000071	MetaParam_9: -0.000183	MetaParam_10: 0.000216
Train Episode: 33	Loss: 1.984024	Accuracy: 0.200	MetaParam_1: 0.001306	MetaParam_2: 0.000227	MetaParam_3: -0.000254	MetaParam_4: -0.000176	MetaParam_5: 0.000167	MetaParam_6: 0.000152	MetaParam_7: 0.000000	MetaParam_8: -0.000074	MetaParam_9: -0.000186	MetaParam_10: 0.000218
Train Episode: 34	Loss: 2.311241	Accuracy: 0.200	MetaParam_1: 0.001313	MetaParam_2: 0.000229	MetaParam_3: -0.000258	MetaParam_4: -0.000177	MetaParam_5: 0.000166	MetaParam_6: 0.000152	MetaParam_7: 0.000000	MetaParam_8: -0.000077	MetaParam_9: -0.000188	MetaParam_10: 0.000220
Train Episode: 35	Loss: 1.908158	Accuracy: 0.400	MetaParam_1: 0.001320	MetaParam_2: 0.000232	MetaParam_3: -0.000263	MetaParam_4: -0.000179	MetaParam_5: 0.000166	MetaParam_6: 0.000152	MetaParam_7: 0.000000	MetaParam_8: -0.000080	MetaParam_9: -0.000191	MetaParam_10: 0.000223
Train Episode: 36	Loss: 2.083392	Accuracy: 0.200	MetaParam_1: 0.001327	MetaParam_2: 0.000234	MetaParam_3: -0.000267	MetaParam_4: -0.000182	MetaParam_5: 0.000166	MetaParam_6: 0.000153	MetaParam_7: 0.000000	MetaParam_8: -0.000083	MetaParam_9: -0.000195	MetaParam_10: 0.000225
Train Episode: 37	Loss: 1.889233	Accuracy: 0.200	MetaParam_1: 0.001334	MetaParam_2: 0.000237	MetaParam_3: -0.000271	MetaParam_4: -0.000185	MetaParam_5: 0.000167	MetaParam_6: 0.000154	MetaParam_7: 0.000000	MetaParam_8: -0.000086	MetaParam_9: -0.000199	MetaParam_10: 0.000227
Train Episode: 38	Loss: 2.057927	Accuracy: 0.100	MetaParam_1: 0.001341	MetaParam_2: 0.000239	MetaParam_3: -0.000275	MetaParam_4: -0.000187	MetaParam_5: 0.000167	MetaParam_6: 0.000155	MetaParam_7: 0.000000	MetaParam_8: -0.000088	MetaParam_9: -0.000202	MetaParam_10: 0.000228
Train Episode: 39	Loss: 2.065384	Accuracy: 0.160	MetaParam_1: 0.001347	MetaParam_2: 0.000242	MetaParam_3: -0.000279	MetaParam_4: -0.000190	MetaParam_5: 0.000168	MetaParam_6: 0.000156	MetaParam_7: 0.000000	MetaParam_8: -0.000090	MetaParam_9: -0.000206	MetaParam_10: 0.000230
Train Episode: 40	Loss: 1.874104	Accuracy: 0.400	MetaParam_1: 0.001354	MetaParam_2: 0.000244	MetaParam_3: -0.000283	MetaParam_4: -0.000192	MetaParam_5: 0.000169	MetaParam_6: 0.000157	MetaParam_7: 0.000000	MetaParam_8: -0.000091	MetaParam_9: -0.000211	MetaParam_10: 0.000231
Train Episode: 41	Loss: 2.313156	Accuracy: 0.200	MetaParam_1: 0.001360	MetaParam_2: 0.000247	MetaParam_3: -0.000287	MetaParam_4: -0.000195	MetaParam_5: 0.000170	MetaParam_6: 0.000158	MetaParam_7: 0.000000	MetaParam_8: -0.000092	MetaParam_9: -0.000215	MetaParam_10: 0.000232
Train Episode: 42	Loss: 2.378675	Accuracy: 0.200	MetaParam_1: 0.001366	MetaParam_2: 0.000250	MetaParam_3: -0.000290	MetaParam_4: -0.000198	MetaParam_5: 0.000171	MetaParam_6: 0.000160	MetaParam_7: 0.000000	MetaParam_8: -0.000094	MetaParam_9: -0.000220	MetaParam_10: 0.000233
Train Episode: 43	Loss: 2.000986	Accuracy: 0.380	MetaParam_1: 0.001372	MetaParam_2: 0.000253	MetaParam_3: -0.000293	MetaParam_4: -0.000200	MetaParam_5: 0.000172	MetaParam_6: 0.000161	MetaParam_7: 0.000000	MetaParam_8: -0.000096	MetaParam_9: -0.000225	MetaParam_10: 0.000234
Train Episode: 44	Loss: 1.979555	Accuracy: 0.140	MetaParam_1: 0.001379	MetaParam_2: 0.000255	MetaParam_3: -0.000297	MetaParam_4: -0.000202	MetaParam_5: 0.000173	MetaParam_6: 0.000162	MetaParam_7: 0.000000	MetaParam_8: -0.000097	MetaParam_9: -0.000230	MetaParam_10: 0.000234
Train Episode: 45	Loss: 2.133457	Accuracy: 0.180	MetaParam_1: 0.001385	MetaParam_2: 0.000258	MetaParam_3: -0.000300	MetaParam_4: -0.000204	MetaParam_5: 0.000173	MetaParam_6: 0.000164	MetaParam_7: 0.000000	MetaParam_8: -0.000098	MetaParam_9: -0.000235	MetaParam_10: 0.000235
Train Episode: 46	Loss: 1.628234	Accuracy: 0.360	MetaParam_1: 0.001390	MetaParam_2: 0.000261	MetaParam_3: -0.000303	MetaParam_4: -0.000206	MetaParam_5: 0.000174	MetaParam_6: 0.000165	MetaParam_7: 0.000000	MetaParam_8: -0.000100	MetaParam_9: -0.000240	MetaParam_10: 0.000235
Train Episode: 47	Loss: 2.335760	Accuracy: 0.220	MetaParam_1: 0.001396	MetaParam_2: 0.000263	MetaParam_3: -0.000306	MetaParam_4: -0.000208	MetaParam_5: 0.000174	MetaParam_6: 0.000165	MetaParam_7: 0.000000	MetaParam_8: -0.000100	MetaParam_9: -0.000244	MetaParam_10: 0.000234
Train Episode: 48	Loss: 1.795580	Accuracy: 0.400	MetaParam_1: 0.001404	MetaParam_2: 0.000266	MetaParam_3: -0.000308	MetaParam_4: -0.000209	MetaParam_5: 0.000179	MetaParam_6: 0.000167	MetaParam_7: 0.000000	MetaParam_8: -0.000096	MetaParam_9: -0.000250	MetaParam_10: 0.000233
Train Episode: 49	Loss: 1.612281	Accuracy: 0.400	MetaParam_1: 0.001411	MetaParam_2: 0.000268	MetaParam_3: -0.000311	MetaParam_4: -0.000209	MetaParam_5: 0.000183	MetaParam_6: 0.000168	MetaParam_7: 0.000000	MetaParam_8: -0.000093	MetaParam_9: -0.000255	MetaParam_10: 0.000231
Train Episode: 50	Loss: 2.306504	Accuracy: 0.180	MetaParam_1: 0.001417	MetaParam_2: 0.000271	MetaParam_3: -0.000313	MetaParam_4: -0.000210	MetaParam_5: 0.000187	MetaParam_6: 0.000169	MetaParam_7: 0.000000	MetaParam_8: -0.000090	MetaParam_9: -0.000260	MetaParam_10: 0.000230
Train Episode: 51	Loss: 2.106881	Accuracy: 0.220	MetaParam_1: 0.001424	MetaParam_2: 0.000274	MetaParam_3: -0.000315	MetaParam_4: -0.000210	MetaParam_5: 0.000190	MetaParam_6: 0.000170	MetaParam_7: 0.000000	MetaParam_8: -0.000087	MetaParam_9: -0.000266	MetaParam_10: 0.000228
Train Episode: 52	Loss: 2.120882	Accuracy: 0.100	MetaParam_1: 0.001431	MetaParam_2: 0.000276	MetaParam_3: -0.000317	MetaParam_4: -0.000211	MetaParam_5: 0.000194	MetaParam_6: 0.000171	MetaParam_7: 0.000000	MetaParam_8: -0.000085	MetaParam_9: -0.000271	MetaParam_10: 0.000227
Train Episode: 53	Loss: 1.915295	Accuracy: 0.240	MetaParam_1: 0.001437	MetaParam_2: 0.000278	MetaParam_3: -0.000319	MetaParam_4: -0.000212	MetaParam_5: 0.000196	MetaParam_6: 0.000171	MetaParam_7: 0.000000	MetaParam_8: -0.000084	MetaParam_9: -0.000276	MetaParam_10: 0.000226
Train Episode: 54	Loss: 1.883670	Accuracy: 0.160	MetaParam_1: 0.001444	MetaParam_2: 0.000281	MetaParam_3: -0.000322	MetaParam_4: -0.000213	MetaParam_5: 0.000198	MetaParam_6: 0.000172	MetaParam_7: 0.000000	MetaParam_8: -0.000082	MetaParam_9: -0.000281	MetaParam_10: 0.000226
Train Episode: 55	Loss: 2.088665	Accuracy: 0.240	MetaParam_1: 0.001449	MetaParam_2: 0.000282	MetaParam_3: -0.000325	MetaParam_4: -0.000212	MetaParam_5: 0.000201	MetaParam_6: 0.000171	MetaParam_7: 0.000000	MetaParam_8: -0.000079	MetaParam_9: -0.000284	MetaParam_10: 0.000225
Train Episode: 56	Loss: 2.008420	Accuracy: 0.200	MetaParam_1: 0.001455	MetaParam_2: 0.000282	MetaParam_3: -0.000328	MetaParam_4: -0.000210	MetaParam_5: 0.000203	MetaParam_6: 0.000170	MetaParam_7: 0.000000	MetaParam_8: -0.000076	MetaParam_9: -0.000286	MetaParam_10: 0.000223
Train Episode: 57	Loss: 1.943215	Accuracy: 0.180	MetaParam_1: 0.001460	MetaParam_2: 0.000282	MetaParam_3: -0.000331	MetaParam_4: -0.000207	MetaParam_5: 0.000205	MetaParam_6: 0.000169	MetaParam_7: 0.000000	MetaParam_8: -0.000071	MetaParam_9: -0.000288	MetaParam_10: 0.000221
Train Episode: 58	Loss: 1.993221	Accuracy: 0.220	MetaParam_1: 0.001464	MetaParam_2: 0.000283	MetaParam_3: -0.000334	MetaParam_4: -0.000206	MetaParam_5: 0.000207	MetaParam_6: 0.000168	MetaParam_7: 0.000000	MetaParam_8: -0.000067	MetaParam_9: -0.000289	MetaParam_10: 0.000219
Train Episode: 59	Loss: 1.987022	Accuracy: 0.200	MetaParam_1: 0.001469	MetaParam_2: 0.000283	MetaParam_3: -0.000338	MetaParam_4: -0.000204	MetaParam_5: 0.000209	MetaParam_6: 0.000166	MetaParam_7: 0.000000	MetaParam_8: -0.000062	MetaParam_9: -0.000291	MetaParam_10: 0.000217
Train Episode: 60	Loss: 1.828551	Accuracy: 0.200	MetaParam_1: 0.001473	MetaParam_2: 0.000284	MetaParam_3: -0.000340	MetaParam_4: -0.000204	MetaParam_5: 0.000211	MetaParam_6: 0.000166	MetaParam_7: 0.000000	MetaParam_8: -0.000060	MetaParam_9: -0.000293	MetaParam_10: 0.000216
Train Episode: 61	Loss: 2.079733	Accuracy: 0.200	MetaParam_1: 0.001478	MetaParam_2: 0.000284	MetaParam_3: -0.000343	MetaParam_4: -0.000205	MetaParam_5: 0.000213	MetaParam_6: 0.000165	MetaParam_7: 0.000000	MetaParam_8: -0.000058	MetaParam_9: -0.000296	MetaParam_10: 0.000214
Train Episode: 62	Loss: 1.472916	Accuracy: 0.480	MetaParam_1: 0.001482	MetaParam_2: 0.000285	MetaParam_3: -0.000346	MetaParam_4: -0.000205	MetaParam_5: 0.000215	MetaParam_6: 0.000165	MetaParam_7: 0.000000	MetaParam_8: -0.000057	MetaParam_9: -0.000298	MetaParam_10: 0.000212
Train Episode: 63	Loss: 1.958637	Accuracy: 0.200	MetaParam_1: 0.001486	MetaParam_2: 0.000286	MetaParam_3: -0.000349	MetaParam_4: -0.000206	MetaParam_5: 0.000217	MetaParam_6: 0.000165	MetaParam_7: 0.000000	MetaParam_8: -0.000055	MetaParam_9: -0.000300	MetaParam_10: 0.000211
Train Episode: 64	Loss: 1.958189	Accuracy: 0.220	MetaParam_1: 0.001490	MetaParam_2: 0.000287	MetaParam_3: -0.000351	MetaParam_4: -0.000206	MetaParam_5: 0.000218	MetaParam_6: 0.000165	MetaParam_7: 0.000000	MetaParam_8: -0.000054	MetaParam_9: -0.000302	MetaParam_10: 0.000210
Train Episode: 65	Loss: 1.946318	Accuracy: 0.200	MetaParam_1: 0.001493	MetaParam_2: 0.000288	MetaParam_3: -0.000353	MetaParam_4: -0.000208	MetaParam_5: 0.000220	MetaParam_6: 0.000165	MetaParam_7: 0.000000	MetaParam_8: -0.000052	MetaParam_9: -0.000304	MetaParam_10: 0.000210
Train Episode: 66	Loss: 2.061574	Accuracy: 0.160	MetaParam_1: 0.001497	MetaParam_2: 0.000289	MetaParam_3: -0.000356	MetaParam_4: -0.000209	MetaParam_5: 0.000221	MetaParam_6: 0.000165	MetaParam_7: 0.000000	MetaParam_8: -0.000050	MetaParam_9: -0.000307	MetaParam_10: 0.000209
Train Episode: 67	Loss: 1.971048	Accuracy: 0.120	MetaParam_1: 0.001501	MetaParam_2: 0.000289	MetaParam_3: -0.000358	MetaParam_4: -0.000209	MetaParam_5: 0.000222	MetaParam_6: 0.000164	MetaParam_7: 0.000000	MetaParam_8: -0.000050	MetaParam_9: -0.000309	MetaParam_10: 0.000207
Train Episode: 68	Loss: 1.933185	Accuracy: 0.220	MetaParam_1: 0.001505	MetaParam_2: 0.000289	MetaParam_3: -0.000361	MetaParam_4: -0.000207	MetaParam_5: 0.000223	MetaParam_6: 0.000164	MetaParam_7: 0.000000	MetaParam_8: -0.000051	MetaParam_9: -0.000310	MetaParam_10: 0.000204
Train Episode: 69	Loss: 1.968142	Accuracy: 0.240	MetaParam_1: 0.001508	MetaParam_2: 0.000289	MetaParam_3: -0.000363	MetaParam_4: -0.000207	MetaParam_5: 0.000223	MetaParam_6: 0.000163	MetaParam_7: 0.000000	MetaParam_8: -0.000052	MetaParam_9: -0.000312	MetaParam_10: 0.000202
Train Episode: 70	Loss: 2.052364	Accuracy: 0.200	MetaParam_1: 0.001512	MetaParam_2: 0.000290	MetaParam_3: -0.000365	MetaParam_4: -0.000206	MetaParam_5: 0.000224	MetaParam_6: 0.000163	MetaParam_7: 0.000000	MetaParam_8: -0.000053	MetaParam_9: -0.000313	MetaParam_10: 0.000200
Train Episode: 71	Loss: 1.932610	Accuracy: 0.200	MetaParam_1: 0.001516	MetaParam_2: 0.000289	MetaParam_3: -0.000368	MetaParam_4: -0.000205	MetaParam_5: 0.000224	MetaParam_6: 0.000162	MetaParam_7: 0.000000	MetaParam_8: -0.000055	MetaParam_9: -0.000317	MetaParam_10: 0.000198
Train Episode: 72	Loss: 1.819690	Accuracy: 0.300	MetaParam_1: 0.001520	MetaParam_2: 0.000289	MetaParam_3: -0.000372	MetaParam_4: -0.000204	MetaParam_5: 0.000224	MetaParam_6: 0.000162	MetaParam_7: 0.000000	MetaParam_8: -0.000056	MetaParam_9: -0.000320	MetaParam_10: 0.000196
Train Episode: 73	Loss: 2.014003	Accuracy: 0.200	MetaParam_1: 0.001523	MetaParam_2: 0.000291	MetaParam_3: -0.000375	MetaParam_4: -0.000206	MetaParam_5: 0.000225	MetaParam_6: 0.000162	MetaParam_7: 0.000000	MetaParam_8: -0.000059	MetaParam_9: -0.000324	MetaParam_10: 0.000196
Train Episode: 74	Loss: 2.255732	Accuracy: 0.200	MetaParam_1: 0.001527	MetaParam_2: 0.000293	MetaParam_3: -0.000377	MetaParam_4: -0.000207	MetaParam_5: 0.000226	MetaParam_6: 0.000162	MetaParam_7: 0.000000	MetaParam_8: -0.000061	MetaParam_9: -0.000327	MetaParam_10: 0.000195
Train Episode: 75	Loss: 2.013047	Accuracy: 0.220	MetaParam_1: 0.001531	MetaParam_2: 0.000295	MetaParam_3: -0.000379	MetaParam_4: -0.000209	MetaParam_5: 0.000227	MetaParam_6: 0.000163	MetaParam_7: 0.000000	MetaParam_8: -0.000063	MetaParam_9: -0.000331	MetaParam_10: 0.000195
Train Episode: 76	Loss: 2.000124	Accuracy: 0.120	MetaParam_1: 0.001535	MetaParam_2: 0.000298	MetaParam_3: -0.000382	MetaParam_4: -0.000210	MetaParam_5: 0.000228	MetaParam_6: 0.000164	MetaParam_7: 0.000000	MetaParam_8: -0.000065	MetaParam_9: -0.000335	MetaParam_10: 0.000194
Train Episode: 77	Loss: 1.660777	Accuracy: 0.400	MetaParam_1: 0.001538	MetaParam_2: 0.000300	MetaParam_3: -0.000384	MetaParam_4: -0.000211	MetaParam_5: 0.000229	MetaParam_6: 0.000165	MetaParam_7: 0.000000	MetaParam_8: -0.000066	MetaParam_9: -0.000339	MetaParam_10: 0.000193
Train Episode: 78	Loss: 1.982551	Accuracy: 0.140	MetaParam_1: 0.001542	MetaParam_2: 0.000301	MetaParam_3: -0.000386	MetaParam_4: -0.000212	MetaParam_5: 0.000230	MetaParam_6: 0.000166	MetaParam_7: 0.000000	MetaParam_8: -0.000067	MetaParam_9: -0.000342	MetaParam_10: 0.000192
Train Episode: 79	Loss: 1.938687	Accuracy: 0.140	MetaParam_1: 0.001545	MetaParam_2: 0.000303	MetaParam_3: -0.000389	MetaParam_4: -0.000213	MetaParam_5: 0.000231	MetaParam_6: 0.000167	MetaParam_7: 0.000000	MetaParam_8: -0.000069	MetaParam_9: -0.000346	MetaParam_10: 0.000191
Train Episode: 80	Loss: 2.148603	Accuracy: 0.180	MetaParam_1: 0.001549	MetaParam_2: 0.000304	MetaParam_3: -0.000392	MetaParam_4: -0.000213	MetaParam_5: 0.000232	MetaParam_6: 0.000168	MetaParam_7: 0.000000	MetaParam_8: -0.000070	MetaParam_9: -0.000349	MetaParam_10: 0.000189
Train Episode: 81	Loss: 1.789856	Accuracy: 0.400	MetaParam_1: 0.001558	MetaParam_2: 0.000313	MetaParam_3: -0.000400	MetaParam_4: -0.000222	MetaParam_5: 0.000241	MetaParam_6: 0.000177	MetaParam_7: 0.000000	MetaParam_8: -0.000079	MetaParam_9: -0.000358	MetaParam_10: 0.000198
